group_name	nce	contrast_angle
Unmodified	32.450831	0.954242
Methyl	34.999999	0.913569
Unmodified	32.375050	0.861002
TMT6plex	34.999999	0.917051
Unmodified	32.986981	0.869864
mixed	34.999999	0.756231
Unmodified	33.293036	0.875679
Oxidation	34.999999	0.832932
Unmodified	34.999999	0.813354
mixed	32.730490	0.833424
mixed	34.999999	0.686663
Unmodified	32.097432	0.933985
TMT6plex	25.749734	0.938348
mixed	32.775092	0.941211
Unmodified	31.920663	0.889768
Unmodified	33.649075	0.887873
Unmodified	31.938851	0.763873
Unmodified	32.902101	0.882174
Unmodified	33.895090	0.895197
Oxidation	32.337877	0.967959
TMT6plex	31.937873	0.877883
mixed	34.341538	0.850820
Oxidation	32.330304	0.813873
TMT6plex	34.087992	0.874652
Unmodified	32.426238	0.915584
TMT6plex	32.088819	0.549493
Unmodified	33.148953	0.823005
TMT6plex	32.732272	0.825848
Oxidation	31.856328	0.924639
Unmodified	32.421270	0.876826
Unmodified	33.047727	0.491102
Unmodified	31.325924	0.723534
TMT6plex	33.703944	0.752334
Unmodified	32.646465	0.826900
TMT6plex	31.575876	0.800094
Phospho	31.699416	0.931859
Unmodified	32.498640	0.901606
TMT6plex	38.663721	0.734547
mixed	34.780464	0.728636
mixed	32.907882	0.881688
Oxidation	32.125983	0.906738
TMT6plex	31.495294	0.918679
TMT6plex	40.340173	0.793052
TMT6plex	31.120804	0.549723
Unmodified	34.999999	0.947711
mixed	31.192857	0.697477
mixed	34.999999	0.865962
Unmodified	34.999999	0.834821
TMT6plex	32.032910	0.935174
TMT6plex	31.219584	0.911799
Unmodified	32.985619	0.941103
Unmodified	32.817203	0.659329
TMT6plex	34.999999	0.649898
Unmodified	34.999999	0.622948
Unmodified	34.999999	0.892869
Unmodified	32.414412	0.655431
TMT6plex	32.484967	0.565941
mixed	32.294807	0.787922
Unmodified	32.253081	0.869371
Unmodified	34.999999	0.883155
TMT6plex	32.834309	0.449370
GlyGly (Ub)	31.428912	0.934964
Unmodified	34.999999	0.911334
Unmodified	34.999999	0.823805
Unmodified	34.999999	0.862761
Unmodified	31.841686	0.372783
TMT6plex	31.650457	0.804069
Oxidation	34.999999	0.826344
Oxidation	34.999999	0.613302
Unmodified	31.921139	0.808890
mixed	33.418933	0.919478
Unmodified	32.222515	0.708511
TMT6plex	32.563737	0.953124
Unmodified	31.547523	0.789939
Oxidation	32.472065	0.914809
Oxidation	32.721168	0.904399
Unmodified	34.999999	0.690271
Unmodified	31.603101	0.904648
Unmodified	32.866049	0.740718
Unmodified	32.459375	0.858909
Unmodified	32.578021	0.898238
Unmodified	32.926366	0.832655
mixed	34.999999	0.699726
Oxidation	33.445928	0.728759
mixed	33.552638	0.767421
Oxidation	32.432023	0.933540
Oxidation	32.605547	0.914497
Unmodified	32.689556	0.890115
Unmodified	31.909129	0.836277
mixed	34.999999	0.441278
Unmodified	32.452205	0.949021
mixed	34.999999	0.752533
Oxidation	34.999999	0.695514
TMT6plex	31.936356	0.840773
Unmodified	32.330304	0.943179
TMT6plex	32.763320	0.801533
Unmodified	32.742018	0.907324
Unmodified	34.999999	0.837950
TMT6plex	34.140253	0.695610
Unmodified	32.345912	0.727126
Oxidation	31.872100	0.812164
Unmodified	34.999999	0.880971
Unmodified	32.421270	0.952152
Unmodified	23.699957	0.642529
Unmodified	31.555882	0.954029
mixed	33.598945	0.551237
TMT6plex	33.533975	0.959684
Oxidation	33.285287	0.681865
TMT6plex	34.999999	0.456404
Unmodified	32.760787	0.925389
TMT6plex	34.999999	0.635374
TMT6plex	34.999999	0.777988
Unmodified	31.376001	0.726236
Unmodified	31.829730	0.860172
mixed	28.257048	0.731864
GlyGly (Ub)	31.943309	0.945323
Unmodified	32.926366	0.719060
Unmodified	32.660225	0.934722
mixed	33.803070	0.920479
Unmodified	32.747674	0.940906
Unmodified	34.999999	0.479480
TMT6plex	34.999999	0.730460
Unmodified	34.615135	0.868164
Unmodified	34.999999	0.863531
Unmodified	32.577595	0.753762
Unmodified	32.213673	0.875296
mixed	34.999999	0.456255
TMT6plex	34.999999	0.829469
Unmodified	34.999999	0.896335
Unmodified	33.795211	0.879928
mixed	33.423942	0.722147
Unmodified	31.909129	0.910321
Unmodified	32.874814	0.711690
Unmodified	31.610155	0.904600
mixed	33.340454	0.678478
Oxidation	31.699717	0.953032
Oxidation	34.999999	0.782774
TMT6plex	32.113612	0.870480
TMT6plex	33.761278	0.847790
mixed	34.999999	0.166473
Unmodified	34.999999	0.591122
mixed	34.999999	0.119768
TMT6plex	32.557300	0.907839
Unmodified	32.720640	0.811561
TMT6plex	32.626238	0.885217
Unmodified	32.550892	0.803316
Unmodified	31.059885	0.948145
Unmodified	31.620184	0.768485
Unmodified	31.661147	0.877941
Acetyl	31.124339	0.834862
Oxidation	31.659970	0.917538
Pyro-Glu	32.513425	0.682579
TMT6plex	31.165531	0.840646
Acetyl	31.403515	0.943525
Oxidation	33.626741	0.886692
mixed	39.611706	0.783029
Oxidation	32.473224	0.799914
Oxidation	31.417179	0.656684
TMT6plex	32.832357	0.901503
GlyGly (Ub)	32.226413	0.909591
mixed	32.229730	0.659400
Unmodified	32.968357	0.660057
TMT6plex	33.315670	0.802037
TMT6plex	34.999999	0.984133
mixed	34.999999	0.929061
TMT6plex	34.340182	0.825870
TMT6plex	34.999999	0.880650
mixed	33.895090	0.656530
Unmodified	32.721904	0.949300
Unmodified	33.370316	0.760500
Oxidation	33.784628	0.959742
mixed	31.474194	0.666089
mixed	34.999999	0.486842
Oxidation	32.177266	0.804343
TMT6plex	26.879868	0.780085
TMT6plex	33.904049	0.590761
Unmodified	32.430854	0.763216
Unmodified	31.913522	0.848656
Unmodified	32.659629	0.788243
mixed	34.999999	0.817648
Acetyl	34.999999	0.649742
Unmodified	32.208157	0.903642
Oxidation	31.322762	0.707952
Oxidation	33.218253	0.915919
mixed	34.999999	0.916577
TMT6plex	34.999999	0.662644
Unmodified	32.928297	0.922831
TMT6plex	33.729178	0.790218
Methyl	34.999999	0.902712
Oxidation	31.954491	0.857381
Unmodified	31.743133	0.540033
mixed	34.611705	0.894498
TMT6plex	32.190460	0.867965
Unmodified	32.430857	0.891989
TMT6plex	34.635669	0.659101
TMT6plex	34.999999	0.693330
Unmodified	31.814384	0.904481
Acetyl	31.377679	0.937741
Unmodified	34.999999	0.597855
Unmodified	32.084373	0.776385
TMT6plex	26.447633	0.848073
Phospho	34.999999	0.847738
mixed	34.999999	0.799259
Unmodified	31.885561	0.849098
GlyGly (Ub)	32.175052	0.869774
Unmodified	34.999999	0.956755
TMT6plex	31.149581	0.697470
Unmodified	31.162623	0.458040
TMT6plex	31.169245	0.900900
Unmodified	31.148919	0.861564
Unmodified	32.784742	0.730245
mixed	32.837957	0.878805
Unmodified	34.999999	0.701688
Unmodified	32.911226	0.925762
Phospho	32.009447	0.906501
Oxidation	34.999999	0.486194
TMT6plex	34.999999	0.863236
TMT6plex	34.999999	0.747118
TMT6plex	32.856533	0.774389
TMT6plex	31.961086	0.890688
TMT6plex	31.538099	0.481409
Phospho	32.168972	0.784382
Unmodified	31.510878	0.960556
TMT6plex	34.999999	0.887039
Unmodified	32.068816	0.635464
Unmodified	34.999999	0.784641
Unmodified	34.999999	0.865492
Unmodified	32.180163	0.944180
TMT6plex	34.206864	0.565371
Oxidation	32.448798	0.940483
Oxidation	33.007959	0.800238
Unmodified	32.075977	0.957266
TMT6plex	34.999999	0.830988
Unmodified	33.235177	0.409094
Unmodified	34.999999	0.663722
TMT6plex	34.999999	0.533700
Unmodified	33.061081	0.707011
Methyl	34.999999	0.675391
Oxidation	32.926366	0.857496
Phospho	34.999999	0.755402
Unmodified	31.474647	0.930480
Unmodified	33.403456	0.904584
Unmodified	34.999999	0.640992
Oxidation	31.684738	0.844750
Unmodified	32.423359	0.786608
Oxidation	31.450015	0.923604
Unmodified	31.464264	0.869049
Unmodified	32.996657	0.936643
Unmodified	32.001406	0.842657
TMT6plex	34.999999	0.662125
TMT6plex	33.608469	0.846325
Unmodified	32.665223	0.898059
Unmodified	34.999999	0.924817
TMT6plex	33.560067	0.856579
mixed	34.999999	0.556021
Phospho	31.968752	0.861273
Unmodified	32.357049	0.703053
Unmodified	31.920663	0.772320
TMT6plex	34.999999	0.912643
Unmodified	32.282880	0.831347
Unmodified	32.275596	0.840673
TMT6plex	33.080488	0.513288
TMT6plex	34.999999	0.582044
Unmodified	34.999999	0.933109
TMT6plex	34.999999	0.815370
TMT6plex	33.970168	0.728151
Unmodified	32.655248	0.498841
TMT6plex	32.498837	0.709880
Unmodified	32.732067	0.969261
mixed	26.119500	0.655158
Unmodified	32.599255	0.891497
Oxidation	31.577113	0.908821
TMT6plex	31.601226	0.635656
GlyGly (Ub)	34.999999	0.570886
Oxidation	32.414103	0.912573
TMT6plex	39.805707	0.900330
Unmodified	32.308757	0.901466
TMT6plex	34.999999	0.641803
Unmodified	33.617264	0.803566
TMT6plex	34.999999	0.827226
mixed	32.636636	0.899644
Unmodified	34.999999	0.683893
Oxidation	32.701975	0.650414
TMT6plex	32.700413	0.975132
Unmodified	32.383770	0.862943
Unmodified	32.267821	0.799976
TMT6plex	34.999999	0.767089
Unmodified	32.423359	0.747060
Unmodified	33.611640	0.905956
Unmodified	34.077975	0.786518
TMT6plex	32.554650	0.845021
Oxidation	31.620747	0.963616
mixed	32.062060	0.787016
TMT6plex	34.999999	0.681413
TMT6plex	34.999999	0.575010
TMT6plex	34.999999	0.788385
Unmodified	31.196243	0.897093
Unmodified	32.267821	0.839149
Unmodified	32.473996	0.900438
Unmodified	34.999999	0.140870
Unmodified	32.421270	0.890277
Unmodified	31.494814	0.971403
Oxidation	32.399857	0.921878
Oxidation	32.665592	0.916776
TMT6plex	34.999999	0.690682
Unmodified	32.687995	0.935540
Unmodified	31.543398	0.625337
TMT6plex	34.832254	0.638252
TMT6plex	31.427059	0.630521
Unmodified	30.077320	0.659555
Unmodified	32.703242	0.882888
TMT6plex	33.840206	0.719952
mixed	34.999999	0.857898
Oxidation	32.687995	0.924949
Unmodified	31.555882	0.830914
Methyl	31.003422	0.959575
TMT6plex	32.413846	0.929482
Unmodified	33.610189	0.917086
TMT6plex	32.518920	0.925276
Unmodified	32.770714	0.443757
TMT6plex	32.568306	0.908956
Unmodified	33.262303	0.827997
Unmodified	34.419256	0.847382
Unmodified	34.999999	0.412797
Oxidation	31.051052	0.960198
Unmodified	33.029482	0.866906
mixed	31.961086	0.914505
Oxidation	32.348898	0.889007
TMT6plex	34.066683	0.515282
Oxidation	32.736257	0.818121
Unmodified	32.097432	0.930854
TMT6plex	34.999999	0.732717
Unmodified	31.059414	0.848166
Unmodified	33.006793	0.419886
TMT6plex	40.787628	0.864791
TMT6plex	33.292684	0.890965
Oxidation	34.038013	0.842612
Unmodified	31.654528	0.920641
GlyGly (Ub)	32.134935	0.894828
Unmodified	32.117066	0.967029
Unmodified	33.277309	0.778548
Unmodified	29.921272	0.714580
TMT6plex	31.507954	0.653343
Unmodified	31.246135	0.940638
TMT6plex	32.854551	0.896378
GlyGly (Ub)	32.165512	0.912782
Unmodified	32.230073	0.864055
GlyGly (Ub)	34.999999	0.903497
Unmodified	34.999999	0.700709
Unmodified	32.333964	0.941674
Oxidation	31.564817	0.870200
Oxidation	34.999999	0.518236
Unmodified	32.423577	0.642225
Unmodified	33.865282	0.900341
Unmodified	34.999999	0.879736
Unmodified	32.086748	0.328315
TMT6plex	34.999999	0.598534
TMT6plex	34.999999	0.947099
TMT6plex	31.892380	0.881002
GlyGly (Ub)	32.435736	0.829147
Oxidation	34.999999	0.943079
Unmodified	32.243189	0.944901
Unmodified	32.333675	0.566979
Phospho	32.134351	0.877244
Unmodified	32.721168	0.923441
Unmodified	31.730083	0.934644
Unmodified	31.802055	0.783630
Unmodified	33.365542	0.952711
Oxidation	33.757097	0.789941
TMT6plex	31.427059	0.716079
Unmodified	32.967684	0.936415
mixed	32.751098	0.860359
Unmodified	32.902652	0.781591
Unmodified	33.293036	0.845734
Oxidation	34.999999	0.946716
GlyGly (Ub)	32.182014	0.817225
mixed	34.999999	0.669956
mixed	32.680774	0.876496
Phospho	31.696892	0.928982
Unmodified	31.549054	0.951352
TMT6plex	34.580949	0.371256
Unmodified	33.006793	0.884103
TMT6plex	40.939990	0.890775
Unmodified	31.459367	0.146381
TMT6plex	34.227812	0.793773
TMT6plex	31.157586	0.868738
Unmodified	32.392740	0.963133
Oxidation	34.999999	0.796015
Unmodified	34.999999	0.771990
Unmodified	32.686391	0.905308
Unmodified	32.583708	0.673408
Oxidation	34.999999	0.899510
TMT6plex	34.929594	0.532820
TMT6plex	34.999999	0.460736
Unmodified	34.999999	0.882764
Unmodified	32.660225	0.891265
TMT6plex	34.999999	0.523387
mixed	32.313493	0.843823
Oxidation	32.148981	0.836565
Unmodified	32.920787	0.728150
TMT6plex	31.287715	0.808909
Oxidation	32.099921	0.923989
TMT6plex	31.197974	0.899093
Unmodified	34.999999	0.738876
Unmodified	32.666901	0.820718
Oxidation	32.295397	0.864045
Unmodified	32.280219	0.830396
Unmodified	32.732067	0.647992
TMT6plex	34.999999	0.433722
Unmodified	34.999999	0.945015
Unmodified	31.543267	0.971119
Unmodified	32.967684	0.781219
TMT6plex	31.528339	0.483654
TMT6plex	33.144137	0.874479
TMT6plex	33.470744	0.904331
TMT6plex	33.647320	0.558281
mixed	26.768759	0.880581
Unmodified	32.414412	0.731942
TMT6plex	31.541929	0.923031
mixed	34.999999	0.611823
Oxidation	32.117066	0.704712
Unmodified	32.472065	0.892379
Unmodified	34.999999	0.916878
TMT6plex	34.999999	0.770056
Unmodified	32.753602	0.905203
mixed	34.012035	0.721159
mixed	32.165188	0.792346
Unmodified	33.822733	0.927239
Unmodified	32.874987	0.948436
TMT6plex	31.764549	0.713205
Unmodified	32.109469	0.915345
Oxidation	31.763709	0.951807
Unmodified	32.323790	0.902611
TMT6plex	32.626238	0.869264
TMT6plex	32.407710	0.746790
mixed	33.467326	0.919747
Unmodified	32.985619	0.842407
Oxidation	31.641611	0.886977
Oxidation	32.268941	0.938028
TMT6plex	31.961086	0.934712
Unmodified	32.525530	0.803500
Oxidation	29.845625	0.637777
TMT6plex	33.521783	0.891300
TMT6plex	34.999999	0.787142
Unmodified	33.113965	0.804636
Unmodified	33.143476	0.814748
Unmodified	31.406054	0.933772
Unmodified	34.999999	0.875189
TMT6plex	31.937873	0.924202
Unmodified	31.246135	0.930628
TMT6plex	26.087695	0.934934
TMT6plex	32.337293	0.642290
TMT6plex	28.398257	0.871667
Unmodified	34.999999	0.893108
Unmodified	33.096829	0.871282
mixed	32.094753	0.923741
TMT6plex	34.999999	0.481437
mixed	33.440647	0.711423
mixed	33.054614	0.726598
Unmodified	34.999999	0.679609
Unmodified	31.702515	0.932138
TMT6plex	33.761278	0.864275
Oxidation	34.999999	0.955425
Unmodified	31.459367	0.716325
mixed	31.893820	0.923891
Acetyl	31.200218	0.836962
Oxidation	32.012001	0.482215
TMT6plex	34.999999	0.546091
Unmodified	34.351906	0.748829
TMT6plex	36.740094	0.839399
GlyGly (Ub)	32.871884	0.807977
TMT6plex	32.040137	0.843468
Unmodified	33.167744	0.878240
mixed	31.661513	0.884705
TMT6plex	26.124877	0.415594
Unmodified	33.064312	0.904808
TMT6plex	32.096893	0.929853
Unmodified	33.190069	0.914373
Unmodified	31.779122	0.917020
Unmodified	34.999999	0.810032
GlyGly (Ub)	31.784788	0.920955
TMT6plex	34.999999	0.866749
TMT6plex	32.235146	0.941039
Oxidation	31.772050	0.944055
Pyro-Glu	33.017296	0.658886
Unmodified	34.999999	0.558250
TMT6plex	34.999999	0.888314
Unmodified	32.451510	0.358250
Oxidation	32.430777	0.856724
TMT6plex	34.341538	0.740378
Unmodified	32.423359	0.787631
TMT6plex	34.999999	0.886799
Unmodified	33.331102	0.937885
Unmodified	32.426155	0.868638
Unmodified	34.999999	0.820318
TMT6plex	34.999999	0.811061
TMT6plex	31.175259	0.721717
Oxidation	33.888054	0.822312
Unmodified	32.399857	0.925119
Phospho	31.961942	0.817094
GlyGly (Ub)	34.999999	0.824112
TMT6plex	34.999999	0.872064
Unmodified	33.101514	0.921434
Unmodified	31.616729	0.759241
Unmodified	32.457730	0.782745
Unmodified	34.999999	0.666359
TMT6plex	32.554650	0.929905
Oxidation	32.267419	0.954436
Oxidation	33.425391	0.836319
GlyGly (Ub)	32.041493	0.816809
TMT6plex	27.310517	0.905273
Unmodified	32.502404	0.713653
Unmodified	32.826746	0.967293
Unmodified	31.494814	0.869593
TMT6plex	33.905151	0.894794
TMT6plex	34.999999	0.682044
Unmodified	31.934816	0.891749
TMT6plex	32.329145	0.841374
Unmodified	31.379592	0.858811
mixed	32.129961	0.713201
TMT6plex	30.935997	0.950855
Unmodified	32.395700	0.901584
Unmodified	32.738432	0.913913
Unmodified	31.926525	0.931715
TMT6plex	26.084730	0.882226
Unmodified	31.371006	0.648315
Unmodified	34.999999	0.558614
Unmodified	33.425391	0.911436
TMT6plex	31.876418	0.715603
TMT6plex	31.716207	0.806652
Oxidation	32.414645	0.911264
Oxidation	32.041380	0.911627
Unmodified	31.457537	0.857811
Unmodified	32.245368	0.939796
Unmodified	32.500419	0.883211
TMT6plex	34.999999	0.740800
TMT6plex	34.999999	0.606936
TMT6plex	33.510593	0.862575
TMT6plex	34.999999	0.546687
TMT6plex	31.232402	0.845578
Unmodified	33.089161	0.897363
TMT6plex	32.320833	0.604634
Phospho	32.374927	0.930219
Oxidation	33.180249	0.913154
Unmodified	32.610592	0.739873
Unmodified	34.999999	0.637505
TMT6plex	32.770383	0.741580
TMT6plex	33.467978	0.760300
TMT6plex	33.300209	0.542776
Unmodified	32.232097	0.940557
TMT6plex	31.351972	0.954877
Unmodified	32.542738	0.891911
TMT6plex	33.660233	0.895887
Unmodified	30.507308	0.703768
TMT6plex	32.683542	0.899361
mixed	34.999999	0.350378
Unmodified	31.482902	0.698916
Unmodified	34.999999	0.612083
Unmodified	32.476875	0.954062
mixed	34.999999	0.576728
Unmodified	32.867721	0.855422
mixed	34.999999	0.463165
Unmodified	32.012001	0.852281
Pyro-Glu	32.473588	0.766395
mixed	32.505369	0.807487
TMT6plex	32.589927	0.883896
Unmodified	32.358393	0.852637
Phospho	32.369554	0.867536
Unmodified	32.005066	0.901070
TMT6plex	34.164777	0.803325
TMT6plex	32.096893	0.948790
mixed	34.999999	0.679732
TMT6plex	33.292925	0.697757
Unmodified	34.999999	0.789836
Oxidation	34.999999	0.675826
Unmodified	32.367194	0.961619
mixed	34.999999	0.953642
TMT6plex	34.999999	0.836214
Oxidation	33.317569	0.876903
mixed	32.579494	0.926724
Unmodified	34.726280	0.893796
Unmodified	33.793443	0.868266
mixed	33.394855	0.714123
mixed	33.144137	0.860724
TMT6plex	32.601023	0.803288
Unmodified	33.973360	0.782917
TMT6plex	25.990894	0.921140
TMT6plex	33.663720	0.964037
Unmodified	31.720033	0.740049
mixed	32.692790	0.810665
Unmodified	33.052668	0.929870
Oxidation	34.110701	0.853706
Unmodified	34.999999	0.770024
Unmodified	33.483705	0.783817
Unmodified	32.229686	0.941219
TMT6plex	34.999999	0.765317
Unmodified	32.245368	0.856257
mixed	34.999999	0.942625
mixed	34.999999	0.815153
TMT6plex	34.999999	0.930914
Unmodified	30.393058	0.762265
TMT6plex	33.222786	0.920795
Unmodified	32.997209	0.885995
mixed	34.999999	0.627291
TMT6plex	33.498624	0.819031
TMT6plex	31.055179	0.973076
Unmodified	34.999999	0.895717
TMT6plex	33.794594	0.901757
Oxidation	32.911226	0.785027
mixed	32.751438	0.695627
Oxidation	32.875040	0.729241
Unmodified	34.999999	0.788889
TMT6plex	32.513225	0.685281
TMT6plex	34.999999	0.744446
TMT6plex	34.999999	0.741606
Phospho	32.160354	0.930904
Unmodified	32.333964	0.888154
Unmodified	32.736614	0.921296
Oxidation	32.599255	0.938504
Unmodified	33.425391	0.870133
Unmodified	30.411169	0.943414
Unmodified	32.039267	0.954547
Oxidation	32.972699	0.895331
Unmodified	34.999999	0.935115
Unmodified	33.375743	0.847990
Unmodified	32.134911	0.894685
mixed	34.109125	0.707556
TMT6plex	34.999999	0.902324
mixed	33.874056	0.819790
Unmodified	32.005066	0.832874
TMT6plex	34.999999	0.883111
Unmodified	33.113965	0.794044
Unmodified	33.644268	0.814757
mixed	34.999999	0.197500
Unmodified	34.376621	0.728363
Unmodified	34.999999	0.919781
Phospho	34.999999	0.810493
Unmodified	31.537813	0.733968
Unmodified	32.226294	0.976077
TMT6plex	33.739769	0.897525
TMT6plex	33.767360	0.805438
mixed	33.565742	0.776056
Unmodified	31.912228	0.919432
Unmodified	32.648718	0.799249
Oxidation	31.115133	0.913070
Unmodified	31.971073	0.916351
TMT6plex	26.433101	0.875053
Unmodified	32.722306	0.893379
TMT6plex	32.413846	0.947940
GlyGly (Ub)	32.175052	0.891869
Oxidation	33.925480	0.815845
TMT6plex	33.755016	0.920610
TMT6plex	32.217252	0.736403
Unmodified	34.133744	0.860404
Oxidation	32.243189	0.933707
mixed	32.211304	0.815181
Unmodified	32.376924	0.938951
Phospho	34.999999	0.834064
TMT6plex	33.673388	0.581853
TMT6plex	33.176139	0.852522
Unmodified	32.806534	0.708289
mixed	37.748989	0.824937
TMT6plex	32.766786	0.795833
TMT6plex	31.804684	0.904201
TMT6plex	26.504520	0.902233
TMT6plex	32.865837	0.871443
Unmodified	34.999999	0.764879
Unmodified	33.089161	0.698293
Unmodified	31.593689	0.930106
Oxidation	28.766847	0.932008
Unmodified	32.689556	0.892833
Unmodified	32.722306	0.876146
mixed	34.999999	0.694221
TMT6plex	32.113612	0.940285
Unmodified	34.999999	0.911274
Oxidation	32.853928	0.790528
Unmodified	32.691336	0.816628
TMT6plex	34.999999	0.957902
TMT6plex	32.263300	0.891961
Unmodified	31.908801	0.928011
Unmodified	32.044891	0.957851
mixed	31.194028	0.818727
Unmodified	34.999999	0.810066
TMT6plex	32.392466	0.979384
Unmodified	30.631891	0.670903
Unmodified	32.185823	0.914845
Unmodified	33.662283	0.825216
Oxidation	32.790741	0.811483
mixed	33.239231	0.858554
TMT6plex	34.999999	0.807050
Unmodified	32.447654	0.925768
TMT6plex	34.999999	0.505445
Unmodified	33.096650	0.861189
Unmodified	34.999999	0.863148
Unmodified	32.374290	0.864178
TMT6plex	32.642141	0.942216
Unmodified	32.375705	0.901680
Oxidation	31.603327	0.815406
Unmodified	34.999999	0.868401
TMT6plex	33.767360	0.960932
Unmodified	34.999999	0.665684
TMT6plex	39.973766	0.851026
TMT6plex	34.999999	0.762035
TMT6plex	33.475524	0.477737
